X,Y,Z
64.3915,-35.9331,-7.2866
65.0690,-34.6860,-7.2882
65.7224,-33.4262,-7.2898
66.3515,-32.1541,-7.2915
66.9559,-30.8702,-7.2931
67.5354,-29.5749,-7.2947
68.0899,-28.2687,-7.2963
68.6192,-26.9522,-7.2979
69.1230,-25.6257,-7.2995
69.6011,-24.2899,-7.3011
70.0535,-22.9451,-7.3027
70.4798,-21.5919,-7.3043
70.8801,-20.2308,-7.3059
71.2540,-18.8623,-7.3076
71.6015,-17.4869,-7.3092
71.9225,-16.1051,-7.3108
72.2169,-14.7175,-7.3124
72.4844,-13.3245,-7.3140
72.7251,-11.9266,-7.3156
72.9388,-10.5244,-7.3172
73.1255,-9.1183,-7.3189
73.2851,-7.7090,-7.3205
73.4175,-6.2970,-7.3221
73.5227,-4.8827,-7.3237
73.6007,-3.4666,-7.3253
73.6515,-2.0494,-7.3269
73.6749,-0.6315,-7.3285
73.6766,-0.0000,-7.3293
73.6766,0.0000,-7.3293
73.6602,1.4313,-7.3309
73.6160,2.8620,-7.3326
73.5441,4.2915,-7.3343
73.4444,5.7193,-7.3360
73.3169,7.1449,-7.3377
73.1618,8.5676,-7.3393
72.9792,9.9871,-7.3410
72.7689,11.4026,-7.3427
72.5313,12.8138,-7.3444
72.2662,14.2200,-7.3460
71.9740,15.6208,-7.3477
71.6545,17.0156,-7.3494
71.3081,18.4038,-7.3510
70.9347,19.7851,-7.3527
70.5346,21.1587,-7.3543
70.1079,22.5243,-7.3560
69.6548,23.8813,-7.3577
69.1754,25.2292,-7.3593
68.6699,26.5675,-7.3610
68.1386,27.8957,-7.3626
67.5816,29.2133,-7.3643
66.9991,30.5197,-7.3659
66.3913,31.8145,-7.3676
65.7585,33.0973,-7.3692
65.1010,34.3675,-7.3709
64.4189,35.6246,-7.3725
63.7126,36.8682,-7.3742
62.9822,38.0978,-7.3758
62.2281,39.3129,-7.3774
61.4506,40.5131,-7.3791
60.6500,41.6979,-7.3807
59.8265,42.8670,-7.3824
58.9805,44.0197,-7.3840
58.1122,45.1558,-7.3856
57.2221,46.2748,-7.3873
56.3105,47.3762,-7.3889
55.3776,48.4597,-7.3905
54.4240,49.5248,-7.3922
53.4498,50.5712,-7.3938
52.4555,51.5984,-7.3954
51.4415,52.6060,-7.3971
50.4082,53.5937,-7.3987
49.3559,54.5612,-7.4003
48.2850,55.5080,-7.4019
47.1960,56.4337,-7.4036
46.0892,57.3381,-7.4052
44.9651,58.2209,-7.4068
43.8241,59.0815,-7.4084
42.6666,59.9199,-7.4100
41.4931,60.7355,-7.4117
40.3040,61.5282,-7.4133
39.0998,62.2976,-7.4149
37.8809,63.0434,-7.4165
36.6478,63.7654,-7.4181
35.4010,64.4633,-7.4197
34.1408,65.1368,-7.4213
32.8678,65.7857,-7.4229
31.5826,66.4097,-7.4246
30.2854,67.0086,-7.4262
28.9770,67.5822,-7.4278
27.6577,68.1302,-7.4294
26.3280,68.6525,-7.4310
24.9885,69.1488,-7.4326
23.6396,69.6190,-7.4342
22.2819,70.0629,-7.4358
20.9158,70.4803,-7.4374
19.5420,70.8711,-7.4390
18.1609,71.2351,-7.4406
16.7730,71.5722,-7.4422
15.3788,71.8823,-7.4438
13.9790,72.1652,-7.4454
12.5740,72.4209,-7.4470
11.1643,72.6492,-7.4486
9.7504,72.8501,-7.4502
8.3330,73.0234,-7.4518
6.9126,73.1692,-7.4534
5.4896,73.2874,-7.4550
4.0646,73.3779,-7.4566
2.6382,73.4407,-7.4581
1.2109,73.4757,-7.4597
-0.2168,73.4831,-7.4613
-1.6443,73.4627,-7.4629
-3.0711,73.4145,-7.4645
-4.4967,73.3387,-7.4661
-5.9204,73.2352,-7.4677
-7.3419,73.1040,-7.4693
-8.7605,72.9453,-7.4709
-10.1756,72.7590,-7.4724
-11.5869,72.5453,-7.4740
-12.9937,72.3043,-7.4756
-14.3955,72.0359,-7.4772
-15.7918,71.7404,-7.4788
-17.1820,71.4178,-7.4804
-18.5656,71.0683,-7.4819
-19.9422,70.6920,-7.4835
-21.3111,70.2890,-7.4851
-22.6720,69.8595,-7.4867
-24.0241,69.4037,-7.4883
-25.3671,68.9217,-7.4899
-26.7005,68.4137,-7.4914
-28.0237,67.8799,-7.4930
-29.3362,67.3206,-7.4946
-30.6376,66.7358,-7.4962
-31.9274,66.1260,-7.4977
-33.2050,65.4912,-7.4993
-34.4691,64.8321,-7.5009
-35.7218,64.1476,-7.5026
-36.9600,63.4394,-7.5042
-38.1843,62.7074,-7.5059
-39.3940,61.9516,-7.5076
-40.5888,61.1726,-7.5092
-41.7682,60.3705,-7.5109
-42.9318,59.5457,-7.5125
-44.0791,58.6985,-7.5142
-45.2096,57.8291,-7.5159
-46.3231,56.9380,-7.5175
-47.4189,56.0255,-7.5192
-48.4968,55.0919,-7.5208
-49.5563,54.1375,-7.5225
-50.5971,53.1628,-7.5241
-51.6187,52.1681,-7.5258
-52.6207,51.1537,-7.5274
-53.6028,50.1201,-7.5291
-54.5646,49.0677,-7.5307
-55.5058,47.9968,-7.5324
-56.4259,46.9079,-7.5340
-57.3247,45.8013,-7.5357
-58.2018,44.6775,-7.5373
-59.0569,43.5370,-7.5389
-59.8896,42.3800,-7.5406
-60.6997,41.2072,-7.5422
-61.4868,40.0188,-7.5439
-62.2506,38.8155,-7.5455
-62.9909,37.5976,-7.5471
-63.7074,36.3655,-7.5488
-64.3997,35.1198,-7.5504
-65.0678,33.8610,-7.5520
-65.7112,32.5894,-7.5537
-66.3298,31.3057,-7.5553
-66.9233,30.0101,-7.5569
-67.4915,28.7034,-7.5586
-68.0342,27.3859,-7.5602
-68.5511,26.0581,-7.5618
-69.0422,24.7206,-7.5635
-69.5072,23.3739,-7.5651
-69.9459,22.0184,-7.5667
-70.3582,20.6547,-7.5683
-70.7439,19.2833,-7.5700
-71.1029,17.9047,-7.5716
-71.4350,16.5194,-7.5732
-71.7402,15.1280,-7.5748
-72.0182,13.7310,-7.5765
-72.2690,12.3289,-7.5781
-72.4926,10.9222,-7.5797
-72.6888,9.5115,-7.5813
-72.8575,8.0973,-7.5829
-72.9987,6.6801,-7.5846
-73.1123,5.2605,-7.5862
-73.1984,3.8389,-7.5878
-73.2568,2.4161,-7.5894
-73.2875,0.9924,-7.5910
-73.2906,-0.4316,-7.5927
-73.2661,-1.8553,-7.5943
-73.2139,-3.2782,-7.5959
-73.1340,-4.6998,-7.5975
-73.0266,-6.1195,-7.5991
-72.8915,-7.5369,-7.6007
-72.7290,-8.9512,-7.6023
-72.5391,-10.3622,-7.6040
-72.3218,-11.7691,-7.6056
-72.0772,-13.1715,-7.6072
-71.8054,-14.5688,-7.6088
-71.5065,-15.9605,-7.6104
-71.1806,-17.3462,-7.6120
-70.8280,-18.7252,-7.6136
-70.4485,-20.0970,-7.6152
-70.0426,-21.4612,-7.6168
-69.6102,-22.8171,-7.6185
-69.1516,-24.1644,-7.6201
-68.6669,-25.5025,-7.6217
-68.1563,-26.8308,-7.6233
-67.6200,-28.1490,-7.6249
-67.0583,-29.4564,-7.6265
-66.4712,-30.7526,-7.6281
-65.8591,-32.0372,-7.6297
-65.2222,-33.3095,-7.6313
-64.5607,-34.5692,-7.6329
-63.8749,-35.8158,-7.6345
-63.1650,-37.0488,-7.6361
-62.4313,-38.2677,-7.6377
-61.6742,-39.4721,-7.6393
-60.8937,-40.6616,-7.6410
-60.0904,-41.8356,-7.6426
-59.2644,-42.9937,-7.6442
-58.4161,-44.1356,-7.6458
-57.5458,-45.2606,-7.6474
-56.6538,-46.3686,-7.6490
-55.7405,-47.4590,-7.6506
-54.8062,-48.5314,-7.6522
-53.8513,-49.5854,-7.6538
-52.8762,-50.6206,-7.6554
-51.8811,-51.6367,-7.6570
-50.8665,-52.6331,-7.6586
-49.8328,-53.6097,-7.6602
-48.7804,-54.5660,-7.6618
-47.7096,-55.5016,-7.6634
-46.6208,-56.4162,-7.6650
-45.5146,-57.3094,-7.6666
-44.3912,-58.1810,-7.6682
-43.2511,-59.0306,-7.6698
-42.0948,-59.8578,-7.6714
-40.9235,-60.6618,-7.6730
-39.7351,-61.4439,-7.6747
-38.5327,-62.2022,-7.6763
-37.3158,-62.9370,-7.6780
-36.0848,-63.6480,-7.6796
-34.8404,-64.3349,-7.6813
-33.5828,-64.9975,-7.6829
-32.3127,-65.6355,-7.6846
-31.0305,-66.2487,-7.6862
-29.7366,-66.8369,-7.6878
-28.4316,-67.3998,-7.6895
-27.1159,-67.9372,-7.6911
-25.7901,-68.4489,-7.6928
-24.4547,-68.9348,-7.6944
-23.1101,-69.3946,-7.6960
-21.7569,-69.8282,-7.6977
-20.3955,-70.2355,-7.6993
-19.0266,-70.6161,-7.7010
-17.6505,-70.9701,-7.7026
-16.2679,-71.2973,-7.7042
-14.8792,-71.5976,-7.7059
-13.4850,-71.8708,-7.7075
-12.0858,-72.1169,-7.7091
-10.6821,-72.3357,-7.7108
-9.2745,-72.5272,-7.7124
-7.8635,-72.6914,-7.7140
-6.4496,-72.8281,-7.7157
-5.0334,-72.9373,-7.7173
-3.6153,-73.0189,-7.7189
-2.1960,-73.0730,-7.7206
-0.7760,-73.0995,-7.7222
0.6443,-73.0984,-7.7238
2.0642,-73.0697,-7.7255
3.4833,-73.0135,-7.7271
4.9009,-72.9297,-7.7287
6.3166,-72.8184,-7.7303
7.7298,-72.6796,-7.7320
9.1400,-72.5133,-7.7336
10.5467,-72.3197,-7.7352
11.9493,-72.0989,-7.7368
13.3473,-71.8508,-7.7385
14.7402,-71.5756,-7.7401
16.1274,-71.2735,-7.7417
17.5085,-70.9444,-7.7434
18.8828,-70.5886,-7.7450
20.2500,-70.2062,-7.7466
21.6094,-69.7973,-7.7482
22.9605,-69.3620,-7.7499
24.3029,-68.9007,-7.7515
25.6361,-68.4133,-7.7531
26.9594,-67.9002,-7.7547
28.2726,-67.3614,-7.7563
29.5749,-66.7973,-7.7580
30.8660,-66.2080,-7.7596
32.1454,-65.5938,-7.7612
33.4126,-64.9548,-7.7628
34.6671,-64.2913,-7.7645
35.9084,-63.6037,-7.7661
37.1361,-62.8920,-7.7677
38.3496,-62.1567,-7.7693
39.5487,-61.3980,-7.7709
40.7327,-60.6161,-7.7726
41.9012,-59.8114,-7.7742
43.0539,-58.9842,-7.7758
44.1903,-58.1348,-7.7774
45.3099,-57.2635,-7.7791
46.4123,-56.3706,-7.7807
47.4972,-55.4565,-7.7823
48.5640,-54.5215,-7.7839
49.6124,-53.5661,-7.7855
50.6421,-52.5904,-7.7872
51.6526,-51.5950,-7.7888
52.6435,-50.5802,-7.7904
53.6145,-49.5463,-7.7920
54.5651,-48.4938,-7.7937
55.4951,-47.4231,-7.7953
56.4042,-46.3345,-7.7969
57.2918,-45.2285,-7.7985
58.1578,-44.1056,-7.8001
59.0018,-42.9660,-7.8018
59.8234,-41.8103,-7.8034
60.6225,-40.6389,-7.8050
61.3985,-39.4522,-7.8066
62.1514,-38.2508,-7.8082
62.8808,-37.0349,-7.8099
63.5863,-35.8052,-7.8115
64.2678,-34.5620,-7.8131
64.9251,-33.3059,-7.8147
65.5578,-32.0372,-7.8164
66.1656,-30.7566,-7.8180
66.7485,-29.4644,-7.8196
67.3062,-28.1612,-7.8212
67.8384,-26.8474,-7.8229
68.3449,-25.5236,-7.8245
68.8257,-24.1903,-7.8261
69.2804,-22.8479,-7.8277
69.7089,-21.4970,-7.8294
70.1112,-20.1380,-7.8310
70.4869,-18.7715,-7.8326
70.8360,-17.3981,-7.8342
71.1583,-16.0181,-7.8359
71.4537,-14.6322,-7.8375
71.7222,-13.2409,-7.8391
71.9636,-11.8446,-7.8408
72.1778,-10.4440,-7.8424
72.3647,-9.0394,-7.8440
72.5243,-7.6318,-7.8456
72.6565,-6.2211,-7.8473
72.7613,-4.8083,-7.8489
72.8387,-3.3937,-7.8505
72.8885,-1.9780,-7.8522
72.9108,-0.5616,-7.8538
72.9120,-0.0000,-7.8544
72.9120,-0.0000,-7.8544
72.8956,1.4298,-7.8561
72.8510,2.8589,-7.8578
72.7785,4.2869,-7.8595
72.6780,5.7131,-7.8612
72.5496,7.1370,-7.8629
72.3932,8.5580,-7.8646
72.2091,9.9757,-7.8663
71.9971,11.3895,-7.8680
71.7576,12.7987,-7.8697
71.4904,14.2030,-7.8713
71.1957,15.6017,-7.8730
70.8737,16.9943,-7.8747
70.5245,18.3803,-7.8764
70.1481,19.7591,-7.8781
69.7448,21.1302,-7.8797
69.3148,22.4931,-7.8814
68.8580,23.8473,-7.8831
68.3749,25.1922,-7.8848
67.8654,26.5273,-7.8864
67.3299,27.8522,-7.8881
66.7686,29.1662,-7.8898
66.1816,30.4690,-7.8914
65.5692,31.7599,-7.8931
64.9316,33.0385,-7.8948
64.2691,34.3044,-7.8964
63.5820,35.5569,-7.8981
62.8704,36.7958,-7.8998
62.1347,38.0203,-7.9014
61.3751,39.2302,-7.9031
60.5920,40.4249,-7.9047
59.7856,41.6040,-7.9064
58.9563,42.7670,-7.9080
58.1044,43.9135,-7.9097
57.2302,45.0430,-7.9113
56.3341,46.1552,-7.9130
55.4163,47.2495,-7.9146
54.4773,48.3255,-7.9163
53.5174,49.3830,-7.9179
52.5370,50.4213,-7.9196
51.5364,51.4402,-7.9212
50.5161,52.4392,-7.9229
49.4764,53.4181,-7.9245
48.4178,54.3763,-7.9261
47.3406,55.3135,-7.9278
46.2453,56.2294,-7.9294
45.1323,57.1236,-7.9311
44.0019,57.9958,-7.9327
42.8548,58.8456,-7.9343
41.6912,59.6728,-7.9360
40.5117,60.4769,-7.9376
39.3166,61.2577,-7.9392
38.1066,62.0150,-7.9409
36.8819,62.7483,-7.9425
35.6432,63.4574,-7.9441
34.3908,64.1421,-7.9458
33.1252,64.8021,-7.9474
31.8471,65.4371,-7.9490
30.5567,66.0470,-7.9506
29.2547,66.6313,-7.9523
27.9415,67.1901,-7.9539
26.6177,67.7229,-7.9555
25.2837,68.2297,-7.9571
23.9400,68.7102,-7.9587
22.5873,69.1642,-7.9604
21.2259,69.5916,-7.9620
19.8565,69.9922,-7.9636
18.4795,70.3659,-7.9652
17.0955,70.7125,-7.9668
15.7051,71.0319,-7.9684
14.3086,71.3239,-7.9701
12.9068,71.5885,-7.9717
11.5001,71.8255,-7.9733
10.0890,72.0349,-7.9749
8.6742,72.2166,-7.9765
7.2561,72.3705,-7.9781
5.8353,72.4966,-7.9797
4.4124,72.5948,-7.9813
2.9878,72.6650,-7.9829
1.5622,72.7073,-7.9845
0.1361,72.7217,-7.9862
-1.2900,72.7080,-7.9878
-2.7154,72.6664,-7.9894
-4.1398,72.5969,-7.9910
-5.5625,72.4995,-7.9926
-6.9829,72.3741,-7.9942
-8.4006,72.2210,-7.9958
-9.8149,72.0401,-7.9974
-11.2254,71.8315,-7.9990
-12.6314,71.5952,-8.0006
-14.0326,71.3315,-8.0022
-15.4282,71.0404,-8.0038
-16.8178,70.7219,-8.0054
-18.2009,70.3763,-8.0070
-19.5768,70.0036,-8.0086
-20.9452,69.6040,-8.0102
-22.3054,69.1777,-8.0118
-23.6570,68.7248,-8.0134
-24.9993,68.2455,-8.0150
-26.3320,67.7400,-8.0166
-27.6545,67.2085,-8.0181
-28.9662,66.6512,-8.0197
-30.2667,66.0682,-8.0213
-31.5555,65.4599,-8.0229
-32.8321,64.8265,-8.0245
-34.0959,64.1681,-8.0261
-35.3484,63.4842,-8.0277
-36.5836,62.7777,-8.0294
-37.8064,62.0462,-8.0310
-39.0145,61.2908,-8.0327
-40.2076,60.5120,-8.0344
-41.3851,59.7099,-8.0361
-42.5467,58.8848,-8.0378
-43.6918,58.0372,-8.0394
-44.8200,57.1674,-8.0411
-45.9310,56.2756,-8.0428
-47.0241,55.3622,-8.0444
-48.0992,54.4276,-8.0461
-49.1556,53.4722,-8.0478
-50.1931,52.4962,-8.0495
-51.2112,51.5001,-8.0511
-52.2096,50.4843,-8.0528
-53.1878,49.4491,-8.0545
-54.1455,48.3950,-8.0561
-55.0823,47.3223,-8.0578
-55.9978,46.2315,-8.0594
-56.8918,45.1230,-8.0611
-57.7638,43.9972,-8.0628
-58.6136,42.8546,-8.0644
-59.4408,41.6956,-8.0661
-60.2450,40.5206,-8.0677
-61.0260,39.3301,-8.0694
-61.7835,38.1245,-8.0710
-62.5172,36.9044,-8.0727
-63.2268,35.6702,-8.0744
-63.9121,34.4223,-8.0760
-64.5727,33.1613,-8.0777
-65.2085,31.8876,-8.0793
-65.8191,30.6017,-8.0810
-66.4044,29.3041,-8.0826
-66.9641,27.9954,-8.0842
-67.4980,26.6760,-8.0859
-68.0059,25.3464,-8.0875
-68.4876,24.0071,-8.0892
-68.9430,22.6587,-8.0908
-69.3718,21.3017,-8.0925
-69.7739,19.9366,-8.0941
-70.1492,18.5638,-8.0958
-70.4974,17.1841,-8.0974
-70.8186,15.7978,-8.0990
-71.1124,14.4055,-8.1007
-71.3789,13.0078,-8.1023
-71.6180,11.6052,-8.1040
-71.8294,10.1982,-8.1056
-72.0133,8.7874,-8.1072
-72.1694,7.3733,-8.1089
-72.2978,5.9564,-8.1105
-72.3983,4.5373,-8.1121
-72.4710,3.1166,-8.1138
-72.5159,1.6948,-8.1154
-72.5328,0.2724,-8.1170
-72.5219,-1.1500,-8.1187
-72.4830,-2.5718,-8.1203
-72.4163,-3.9926,-8.1219
-72.3217,-5.4118,-8.1236
-72.1994,-6.8287,-8.1252
-72.0492,-8.2430,-8.1268
-71.8714,-9.6540,-8.1285
-71.6660,-11.0612,-8.1301
-71.4330,-12.4640,-8.1317
-71.1725,-13.8620,-8.1334
-70.8847,-15.2545,-8.1350
-70.5697,-16.6411,-8.1366
-70.2275,-18.0212,-8.1382
-69.8583,-19.3943,-8.1399
-69.4623,-20.7599,-8.1415
-69.0397,-22.1173,-8.1431
-68.5904,-23.4662,-8.1447
-68.1149,-24.8059,-8.1464
-67.6132,-26.1361,-8.1480
-67.0855,-27.4561,-8.1496
-66.5320,-28.7654,-8.1512
-65.9530,-30.0636,-8.1529
-65.3487,-31.3502,-8.1545
-64.7192,-32.6246,-8.1561
-64.0650,-33.8864,-8.1577
-63.3861,-35.1350,-8.1593
-62.6829,-36.3701,-8.1610
-61.9556,-37.5911,-8.1626
-61.2046,-38.7976,-8.1642
-60.4300,-39.9891,-8.1658
-59.6323,-41.1651,-8.1675
-58.8117,-42.3252,-8.1691
-57.9686,-43.4690,-8.1707
-57.1031,-44.5960,-8.1723
-56.2158,-45.7057,-8.1739
-55.3069,-46.7978,-8.1756
-54.3769,-47.8719,-8.1772
-53.4259,-48.9274,-8.1788
-52.4545,-49.9641,-8.1804
-51.4630,-50.9815,-8.1820
-50.4517,-51.9792,-8.1837
-49.4211,-52.9569,-8.1853
-48.3715,-53.9141,-8.1869
-47.3035,-54.8506,-8.1885
-46.2173,-55.7658,-8.1901
-45.1134,-56.6596,-8.1917
-43.9922,-57.5316,-8.1934
-42.8541,-58.3813,-8.1950
-41.6997,-59.2086,-8.1966
-40.5293,-60.0130,-8.1982
-39.3434,-60.7943,-8.1998
-38.1408,-61.5531,-8.2014
-36.9291,-62.2849,-8.2031
-35.6972,-62.9963,-8.2048
-34.4538,-63.6821,-8.2064
-33.1973,-64.3434,-8.2081
-31.9281,-64.9799,-8.2098
-30.6467,-65.5913,-8.2114
-29.3536,-66.1775,-8.2131
-28.0492,-66.7382,-8.2147
-26.7342,-67.2732,-8.2164
-25.4090,-67.7823,-8.2180
-24.0742,-68.2653,-8.2197
-22.7301,-68.7221,-8.2214
-21.3774,-69.1523,-8.2230
-20.0165,-69.5559,-8.2247
-18.6481,-69.9328,-8.2263
-17.2726,-70.2827,-8.2280
-15.8905,-70.6056,-8.2296
-14.5024,-70.9013,-8.2313
-13.1088,-71.1698,-8.2329
-11.7102,-71.4108,-8.2346
-10.3073,-71.6244,-8.2362
-8.9005,-71.8104,-8.2379
-7.4903,-71.9688,-8.2395
-6.0774,-72.0994,-8.2412
-4.6622,-72.2024,-8.2428
-3.2453,-72.2776,-8.2445
-1.8273,-72.3250,-8.2461
-0.4086,-72.3445,-8.2478
1.0101,-72.3363,-8.2494
2.4283,-72.3002,-8.2511
3.8455,-72.2363,-8.2527
5.2612,-72.1447,-8.2544
6.6747,-72.0253,-8.2560
8.0856,-71.8782,-8.2576
9.4932,-71.7035,-8.2593
10.8971,-71.5012,-8.2609
12.2968,-71.2714,-8.2626
13.6916,-71.0143,-8.2642
15.0811,-70.7298,-8.2659
16.4646,-70.4182,-8.2675
17.8418,-70.0795,-8.2691
19.2120,-69.7139,-8.2708
20.5747,-69.3215,-8.2724
21.9294,-68.9025,-8.2741
23.2756,-68.4570,-8.2757
24.6128,-67.9852,-8.2773
25.9404,-67.4872,-8.2790
27.2579,-66.9634,-8.2806
28.5649,-66.4138,-8.2823
29.8608,-65.8388,-8.2839
31.1451,-65.2384,-8.2855
32.4174,-64.6130,-8.2872
33.6771,-63.9628,-8.2888
34.9238,-63.2881,-8.2905
36.1570,-62.5890,-8.2921
37.3762,-61.8660,-8.2937
38.5809,-61.1191,-8.2954
39.7708,-60.3489,-8.2970
40.9452,-59.5554,-8.2986
42.1039,-58.7391,-8.3003
43.2462,-57.9003,-8.3019
44.3719,-57.0393,-8.3036
45.4804,-56.1564,-8.3052
46.5714,-55.2519,-8.3068
47.6443,-54.3263,-8.3085
48.6989,-53.3798,-8.3101
49.7347,-52.4129,-8.3117
50.7513,-51.4258,-8.3134
51.7483,-50.4191,-8.3150
52.7254,-49.3930,-8.3166
53.6821,-48.3480,-8.3183
54.6181,-47.2845,-8.3199
55.5330,-46.2028,-8.3216
56.4266,-45.1035,-8.3232
57.2983,-43.9869,-8.3248
58.1480,-42.8534,-8.3265
58.9752,-41.7036,-8.3281
59.7798,-40.5378,-8.3297
60.5612,-39.3564,-8.3314
61.3194,-38.1600,-8.3330
62.0539,-36.9490,-8.3347
62.7645,-35.7239,-8.3363
63.4509,-34.4851,-8.3379
64.1128,-33.2332,-8.3396
64.7501,-31.9685,-8.3412
65.3624,-30.6916,-8.3428
65.9496,-29.4030,-8.3445
66.5113,-28.1032,-8.3461
67.0475,-26.7926,-8.3478
67.5578,-25.4719,-8.3494
68.0421,-24.1414,-8.3510
68.5002,-22.8017,-8.3527
68.9319,-21.4534,-8.3543
69.3371,-20.0969,-8.3560
69.7156,-18.7327,-8.3576
70.0672,-17.3615,-8.3592
70.3919,-15.9836,-8.3609
70.6895,-14.5997,-8.3625
70.9599,-13.2102,-8.3642
71.2030,-11.8158,-8.3658
71.4187,-10.4169,-8.3675
71.6069,-9.0141,-8.3691
71.7676,-7.6080,-8.3707
71.9006,-6.1990,-8.3724
72.0060,-4.7877,-8.3740
72.0837,-3.3746,-8.3757
72.1337,-1.9604,-8.3773
72.1559,-0.5455,-8.3790
72.1570,-0.0000,-8.3796
72.1570,0.0000,-8.3796
72.1405,1.4282,-8.3813
72.0956,2.8558,-8.3830
72.0225,4.2822,-8.3847
71.9212,5.7068,-8.3864
71.7917,7.1290,-8.3882
71.6341,8.5484,-8.3899
71.4485,9.9643,-8.3916
71.2348,11.3762,-8.3933
70.9933,12.7836,-8.3950
70.7240,14.1859,-8.3967
70.4270,15.5825,-8.3984
70.1024,16.9729,-8.4001
69.7503,18.3566,-8.4018
69.3710,19.7329,-8.4035
68.9645,21.1015,-8.4052
68.5310,22.4617,-8.4068
68.0707,23.8130,-8.4085
67.5837,25.1549,-8.4102
67.0703,26.4868,-8.4119
66.5307,27.8083,-8.4136
65.9650,29.1188,-8.4153
65.3735,30.4178,-8.4170
64.7565,31.7048,-8.4186
64.1141,32.9793,-8.4203
63.4466,34.2408,-8.4220
62.7543,35.4888,-8.4237
62.0375,36.7227,-8.4254
61.2964,37.9423,-8.4270
60.5314,39.1468,-8.4287
59.7427,40.3360,-8.4304
58.9306,41.5093,-8.4320
58.0955,42.6662,-8.4337
57.2377,43.8063,-8.4354
56.3575,44.9292,-8.4370
55.4553,46.0345,-8.4387
54.5315,47.1216,-8.4404
53.5863,48.1902,-8.4420
52.6202,49.2398,-8.4437
51.6335,50.2701,-8.4454
50.6267,51.2806,-8.4470
49.6001,52.2709,-8.4487
48.5541,53.2407,-8.4503
47.4892,54.1896,-8.4520
46.4058,55.1172,-8.4537
45.3042,56.0231,-8.4553
44.1849,56.9070,-8.4570
43.0485,57.7686,-8.4586
41.8952,58.6074,-8.4603
40.7256,59.4233,-8.4619
39.5401,60.2158,-8.4636
38.3392,60.9847,-8.4652
37.1233,61.7296,-8.4669
35.8930,62.4503,-8.4685
34.6487,63.1465,-8.4701
33.3909,63.8179,-8.4718
32.1201,64.4642,-8.4734
30.8368,65.0852,-8.4751
29.5415,65.6807,-8.4767
28.2347,66.2505,-8.4783
26.9169,66.7942,-8.4800
25.5887,67.3117,-8.4816
24.2506,67.8028,-8.4833
22.9030,68.2673,-8.4849
21.5465,68.7051,-8.4865
20.1817,69.1159,-8.4882
18.8090,69.4996,-8.4898
17.4291,69.8560,-8.4914
16.0425,70.1851,-8.4931
14.6496,70.4866,-8.4947
13.2511,70.7605,-8.4963
11.8475,71.0066,-8.4979
10.4393,71.2249,-8.4996
9.0272,71.4153,-8.5012
7.6116,71.5777,-8.5028
6.1931,71.7120,-8.5045
4.7722,71.8182,-8.5061
3.3496,71.8963,-8.5077
1.9258,71.9462,-8.5093
0.5013,71.9679,-8.5109
-0.9233,71.9614,-8.5126
-2.3474,71.9268,-8.5142
-3.7706,71.8639,-8.5158
-5.1921,71.7729,-8.5174
-6.6116,71.6537,-8.5190
-8.0283,71.5066,-8.5207
-9.4418,71.3314,-8.5223
-10.8516,71.1282,-8.5239
-12.2569,70.8972,-8.5255
-13.6574,70.6385,-8.5271
-15.0525,70.3520,-8.5287
-16.4415,70.0381,-8.5304
-17.8241,69.6967,-8.5320
-19.1995,69.3280,-8.5336
-20.5674,68.9322,-8.5352
-21.9271,68.5094,-8.5368
-23.2781,68.0598,-8.5384
-24.6199,67.5835,-8.5400
-25.9520,67.0808,-8.5417
-27.2739,66.5519,-8.5433
-28.5849,65.9969,-8.5449
-29.8847,65.4160,-8.5465
-31.1727,64.8096,-8.5481
-32.4484,64.1779,-8.5497
-33.7113,63.5210,-8.5513
-34.9609,62.8393,-8.5529
-36.2009,62.1305,-8.5545
-37.4149,61.4044,-8.5562
-38.6250,60.6476,-8.5579
-39.8166,59.8692,-8.5596
-40.9924,59.0674,-8.5613
-42.1521,58.2424,-8.5630
-43.2953,57.3947,-8.5646
-44.4214,56.5246,-8.5663
-45.5300,55.6324,-8.5680
-46.6207,54.7185,-8.5697
-47.6931,53.7832,-8.5714
-48.7467,52.8269,-8.5731
-49.7811,51.8499,-8.5748
-50.7960,50.8527,-8.5765
-51.7908,49.8356,-8.5781
-52.7654,48.7991,-8.5798
-53.7192,47.7435,-8.5815
-54.6519,46.6693,-8.5832
-55.5631,45.5769,-8.5849
-56.4525,44.4667,-8.5865
-57.3197,43.3391,-8.5882
-58.1643,42.1946,-8.5899
-58.9862,41.0337,-8.5916
-59.7849,39.8568,-8.5932
-60.5601,38.6643,-8.5949
-61.3115,37.4568,-8.5966
-62.0388,36.2347,-8.5982
-62.7418,34.9984,-8.5999
-63.4202,33.7486,-8.6016
-64.0737,32.4856,-8.6033
-64.7020,31.2099,-8.6049
-65.3049,29.9221,-8.6066
-65.8822,28.6227,-8.6082
-66.4337,27.3121,-8.6099
-66.9591,25.9909,-8.6116
-67.4582,24.6596,-8.6132
-67.9309,23.3188,-8.6149
-68.3769,21.9689,-8.6166
-68.7961,20.6105,-8.6182
-69.1883,19.2441,-8.6199
-69.5534,17.8702,-8.6215
-69.8912,16.4894,-8.6232
-70.2016,15.1023,-8.6249
-70.4844,13.7093,-8.6265
-70.7397,12.3111,-8.6282
-70.9672,10.9081,-8.6298
