t,f
0.22800000000000017, 0.0
0.22900000000000018, 0.0
0.23000000000000018, 0.0
0.23100000000000018, 0.0
0.23200000000000018, 0.0
0.23300000000000018, 0.0
0.23400000000000018, 0.0
0.23500000000000018, 0.0
0.23600000000000018, 0.0
0.23700000000000018, 0.0
0.23800000000000018, 0.0
0.23900000000000018, 0.0
0.24000000000000019, 828.133
0.2410000000000002, 1206.24
0.2420000000000002, 8050.79
0.2430000000000002, 0.0
0.2440000000000002, 0.0
0.2450000000000002, 0.0
0.2460000000000002, 133.635
0.2470000000000002, 3342.05
0.2480000000000002, 1173.9
0.2490000000000002, 453.758
0.25000000000000017, 896.039
0.25100000000000017, 1279.03
0.25200000000000017, 23.3961
0.25300000000000017, 69.9155
0.25400000000000017, 0.0
0.25500000000000017, 201.978
0.25600000000000017, -43.0845
0.2570000000000002, 2570.66
0.2580000000000002, -61.0829
0.2590000000000002, -228.531
0.2600000000000002, 0.0
0.2610000000000002, 104.912
0.2620000000000002, 183.613
0.2630000000000002, 1319.13
0.2640000000000002, 0.0
0.2650000000000002, 0.0
0.2660000000000002, 0.0
0.2670000000000002, 0.0
0.2680000000000002, 0.0
0.2690000000000002, 0.0
0.2700000000000002, 0.0
0.2710000000000002, 0.0
0.2720000000000002, 0.0
0.2730000000000002, 0.0
0.2740000000000002, 0.0
0.2750000000000002, 0.0
0.2760000000000002, 0.0
0.2770000000000002, 369.462
0.2780000000000002, 0.0
0.2790000000000002, 0.0
0.2800000000000002, -93.5405
0.2810000000000002, 30.8962
0.2820000000000002, 27.8674
0.2830000000000002, 1609.06
0.2840000000000002, 255.111
0.2850000000000002, 159.332
0.2860000000000002, 0.0
0.2870000000000002, 54.7572
0.2880000000000002, 0.0
0.2890000000000002, 136.47
0.2900000000000002, 1184.71
0.2910000000000002, -1777.23
0.2920000000000002, 26.7759
0.2930000000000002, 0.0
0.2940000000000002, 0.0
0.2950000000000002, 81.0331
0.2960000000000002, 0.0
0.2970000000000002, 0.0
0.2980000000000002, 2017.47
0.2990000000000002, 0.0
0.3000000000000002, 0.0
0.3010000000000002, 1290.05
0.3020000000000002, 268.646
0.3030000000000002, 31.0147
0.3040000000000002, 1400.91
0.3050000000000002, -253.868
0.3060000000000002, 45.3231
0.3070000000000002, 0.0
0.3080000000000002, 0.0
0.3090000000000002, 0.0
0.3100000000000002, 0.0
0.3110000000000002, 0.0
0.3120000000000002, 91.1564
0.3130000000000002, 97.3399
0.3140000000000002, 0.0
0.3150000000000002, 0.0
0.3160000000000002, 0.0
0.3170000000000002, 97.6357
0.3180000000000002, 0.0
0.31900000000000023, 101.02
0.32000000000000023, 2232.32
0.32100000000000023, 2038.58
0.32200000000000023, 38.0028
0.32300000000000023, 160.586
0.32400000000000023, 6.04471
0.32500000000000023, -1640.82
0.32600000000000023, 349.149
0.32700000000000023, 19.0194
0.32800000000000024, 25.8871
0.32900000000000024, 158.315
0.33000000000000024, 151.259
0.33100000000000024, 2391.37
0.33200000000000024, 90.4077
0.33300000000000024, -17.722
0.33400000000000024, 3202.23
0.33500000000000024, 0.0
0.33600000000000024, -1.71979
0.33700000000000024, 111.475
0.33800000000000024, 270.91
0.33900000000000025, 0.0
0.34000000000000025, 279.213
0.34100000000000025, 541.009
0.34200000000000025, 227.579
0.34300000000000025, 1393.18
0.34400000000000025, -523.95
0.34500000000000025, 2293.87
0.34600000000000025, -1819.97
0.34700000000000025, 0.0
0.34800000000000025, 23.9232
0.34900000000000025, 435.523
0.35000000000000026, 206.305
0.35100000000000026, 123.005
0.35200000000000026, -2780.43
0.35300000000000026, -7.42408
0.35400000000000026, 156.835
0.35500000000000026, -481.201
0.35600000000000026, 0.0
0.35700000000000026, 160.064
0.35800000000000026, -314.883
0.35900000000000026, 314.289
0.36000000000000026, 304.165
0.36100000000000027, 1781.3
0.36200000000000027, 8.99891
0.36300000000000027, 0.0
0.36400000000000027, 0.0
0.36500000000000027, 406.886
0.36600000000000027, 2014.5
0.36700000000000027, 130.954
0.36800000000000027, 107.91
0.36900000000000027, 1566.09
0.3700000000000003, 582.689
0.3710000000000003, 179.822
0.3720000000000003, 1059.49
0.3730000000000003, 253.686
0.3740000000000003, 3548.32
0.3750000000000003, 365.745
0.3760000000000003, 84.2529
0.3770000000000003, 1924.11
0.3780000000000003, 0.0
0.3790000000000003, 86.3908
0.3800000000000003, 970.199
0.3810000000000003, 64.8969
0.3820000000000003, 177.875
0.3830000000000003, 1991.07
0.3840000000000003, 1387.03
0.3850000000000003, -96.0731
0.3860000000000003, 208.715
0.3870000000000003, 1797.68
0.3880000000000003, 583.578
0.3890000000000003, 315.385
0.3900000000000003, 201.72
0.3910000000000003, 108.149
0.3920000000000003, 0.0
0.3930000000000003, 0.0
0.3940000000000003, 328.482
0.3950000000000003, 2693.38
0.3960000000000003, 0.0
0.3970000000000003, 275.532
0.3980000000000003, 0.0
0.3990000000000003, 799.96
0.4000000000000003, 461.961
0.4010000000000003, 265.476
0.4020000000000003, -3316.8
0.4030000000000003, 151.04
0.4040000000000003, 318.335
0.4050000000000003, 1331.93
0.4060000000000003, 104.492
0.4070000000000003, 274.293
0.4080000000000003, -45.2055
0.4090000000000003, 0.0
0.4100000000000003, 258.736
0.4110000000000003, 1400.8
0.4120000000000003, -535.506
0.4130000000000003, 27.8411
0.4140000000000003, 600.048
0.4150000000000003, 1150.28
0.4160000000000003, 397.579
0.4170000000000003, 172.075
0.4180000000000003, 2178.35
0.4190000000000003, 93.1487
0.4200000000000003, 108.485
0.4210000000000003, 1460.71
0.4220000000000003, 0.0
0.4230000000000003, 233.498
0.4240000000000003, 1371.22
0.4250000000000003, 394.28
0.4260000000000003, 577.987
0.4270000000000003, 1267.3
0.4280000000000003, -75.7243
0.4290000000000003, 190.413
0.4300000000000003, 1277.82
0.4310000000000003, -512.423
0.43200000000000033, 336.972
0.43300000000000033, 452.473
0.43400000000000033, -276.335
0.43500000000000033, 302.296
0.43600000000000033, 140.993
0.43700000000000033, -1522.12
0.43800000000000033, 292.505
0.43900000000000033, 711.781
0.44000000000000034, 4339.34
0.44100000000000034, 46.4481
0.44200000000000034, 3480.57
0.44300000000000034, -291.705
0.44400000000000034, 155.212
0.44500000000000034, 1242.68
0.44600000000000034, -174.137
0.44700000000000034, 213.003
0.44800000000000034, 272.888
0.44900000000000034, 113.248
0.45000000000000034, -92.0384
0.45100000000000035, 0.0
0.45200000000000035, 81.1722
0.45300000000000035, 184.898
0.45400000000000035, 4190.15
0.45500000000000035, 178.753
0.45600000000000035, 551.842
0.45700000000000035, 1530.41
0.45800000000000035, 518.242
0.45900000000000035, -78.6492
0.46000000000000035, 1213.96
0.46100000000000035, 2596.86
0.46200000000000035, -1740.65
0.46300000000000036, 227.595
0.46400000000000036, 348.449
0.46500000000000036, 559.72
0.46600000000000036, 257.503
0.46700000000000036, 297.3
0.46800000000000036, 2661.6
0.46900000000000036, 279.97
0.47000000000000036, 180.384
0.47100000000000036, 0.0
0.47200000000000036, 704.44
0.47300000000000036, -1456.55
0.47400000000000037, -209.167
0.47500000000000037, 0.0
0.47600000000000037, 1368.2
0.47700000000000037, 41.6523
0.47800000000000037, 258.849
0.47900000000000037, 2144.48
0.48000000000000037, 2509.23
0.48100000000000037, -2123.38
0.4820000000000004, 97.4796
0.4830000000000004, 669.603
0.4840000000000004, -2163.65
0.4850000000000004, -86.9711
0.4860000000000004, 1254.39
0.4870000000000004, -1736.28
0.4880000000000004, 183.784
0.4890000000000004, 243.621
0.4900000000000004, 469.977
0.4910000000000004, 1315.77
0.4920000000000004, 120.036
0.4930000000000004, 174.343
0.4940000000000004, 1742.85
0.4950000000000004, 99.705
0.4960000000000004, 209.637
0.4970000000000004, 3555.52
0.4980000000000004, 15.8125
0.4990000000000004, 66.3539
0.5000000000000003, 1971.15
0.5010000000000003, -92.2596
0.5020000000000003, 154.106
0.5030000000000003, 2088.44
0.5040000000000003, -333.128
0.5050000000000003, 65.2978
0.5060000000000003, 228.938
0.5070000000000003, 3.82077
0.5080000000000003, -242.676
0.5090000000000003, 351.065
0.5100000000000003, 2306.32
0.5110000000000003, 100.141
0.5120000000000003, 236.146
0.5130000000000003, 0.0
0.5140000000000003, 1262.43
0.5150000000000003, 76.642
0.5160000000000003, 3713.89
0.5170000000000003, 3968.72
0.5180000000000003, 156.49
0.5190000000000003, 2271.8
0.5200000000000004, 140.361
0.5210000000000004, 59.3299
0.5220000000000004, 335.667
0.5230000000000004, 534.704
0.5240000000000004, 117.191
0.5250000000000004, 231.297
0.5260000000000004, 1108.14
0.5270000000000004, 120.631
0.5280000000000004, 1202.17
0.5290000000000004, 1094.9
0.5300000000000004, 0.0
0.5310000000000004, 210.728
0.5320000000000004, 529.753
0.5330000000000004, -39.3289
0.5340000000000004, 313.283
0.5350000000000004, 2350.99
0.5360000000000004, 81.4154
0.5370000000000004, 2297.88
0.5380000000000004, 0.0
0.5390000000000004, 0.0
0.5400000000000004, 1440.4
0.5410000000000004, 0.0
0.5420000000000004, 63.9416
0.5430000000000004, 2556.73
0.5440000000000004, 0.0
0.5450000000000004, 173.687
0.5460000000000004, 351.424
0.5470000000000004, 933.815
0.5480000000000004, 2974.12
0.5490000000000004, -1160.65
0.5500000000000004, 332.902
0.5510000000000004, 0.0
0.5520000000000004, 200.043
0.5530000000000004, 438.098
0.5540000000000004, 337.84
0.5550000000000004, 1460.13
0.5560000000000004, 840.75
0.5570000000000004, 465.508
0.5580000000000004, 277.501
0.5590000000000004, 240.336
0.5600000000000004, 2262.04
0.5610000000000004, 23.9907
0.5620000000000004, 349.254
0.5630000000000004, 2964.96
0.5640000000000004, 197.149
0.5650000000000004, 331.608
0.5660000000000004, 208.197
0.5670000000000004, 552.296
0.5680000000000004, -847.996
0.5690000000000004, 0.0
0.5700000000000004, 1315.45
0.5710000000000004, -757.697
0.5720000000000004, 276.36
0.5730000000000004, 430.967
0.5740000000000004, 3281.34
0.5750000000000004, -485.66
0.5760000000000004, 253.072
0.5770000000000004, 1297.65
0.5780000000000004, 638.176
0.5790000000000004, 491.031
0.5800000000000004, 320.657
0.5810000000000004, 1152.88
0.5820000000000004, 307.559
0.5830000000000004, 316.42
0.5840000000000004, 0.0
0.5850000000000004, 1507.45
0.5860000000000004, 125.755
0.5870000000000004, 281.227
0.5880000000000004, 2886.99
0.5890000000000004, -386.18
0.5900000000000004, 385.182
0.5910000000000004, 1622.26
0.5920000000000004, 2669.06
0.5930000000000004, 127.018
0.5940000000000004, 1429.49
0.5950000000000004, 2553.19
0.5960000000000004, 14.079
0.5970000000000004, 225.754
0.5980000000000004, 2034.24
0.5990000000000004, 29.0911
0.6000000000000004, 433.385
0.6010000000000004, 1200.04
0.6020000000000004, 52.3707
0.6030000000000004, 247.344
0.6040000000000004, 1425.56
0.6050000000000004, 179.576
0.6060000000000004, 344.568
0.6070000000000004, 1381.07
0.6080000000000004, -42.7995
0.6090000000000004, 0.0
0.6100000000000004, 1360.56
0.6110000000000004, -1134.32
0.6120000000000004, 0.0
0.6130000000000004, 3348.77
0.6140000000000004, 0.0
0.6150000000000004, 61.6203
0.6160000000000004, 1340.2
0.6170000000000004, -37.0159
0.6180000000000004, 373.233
0.6190000000000004, 1595.84
0.6200000000000004, -446.577
0.6210000000000004, 61.912
0.6220000000000004, 3076.91
0.6230000000000004, 363.822
0.6240000000000004, 258.356
0.6250000000000004, 1280.38
0.6260000000000004, 282.98
0.6270000000000004, 239.512
0.6280000000000004, 242.717
0.6290000000000004, 1213.55
0.6300000000000004, 457.925
0.6310000000000004, 0.0
0.6320000000000005, 316.006
0.6330000000000005, 733.147
0.6340000000000005, 1209.73
0.6350000000000005, 206.683
0.6360000000000005, 443.06
0.6370000000000005, 2631.33
0.6380000000000005, 275.698
0.6390000000000005, 321.151
0.6400000000000005, 339.43
0.6410000000000005, 264.588
0.6420000000000005, 2402.87
0.6430000000000005, -370.904
0.6440000000000005, 196.671
0.6450000000000005, 1625.43
0.6460000000000005, -444.323
0.6470000000000005, 44.6109
0.6480000000000005, 1216.96
0.6490000000000005, -1169.05
0.6500000000000005, -806.155
0.6510000000000005, 189.88
0.6520000000000005, 265.709
0.6530000000000005, 1720.97
0.6540000000000005, -4.507
0.6550000000000005, 445.052
0.6560000000000005, -91.5922
0.6570000000000005, 223.68
0.6580000000000005, 405.718
0.6590000000000005, 0.0
0.6600000000000005, 3338.57
0.6610000000000005, -705.133
0.6620000000000005, 262.077
0.6630000000000005, 1263.31
0.6640000000000005, 1673.79
0.6650000000000005, 143.195
0.6660000000000005, 224.229
0.6670000000000005, 2724.11
0.6680000000000005, -483.8
0.6690000000000005, 643.284
0.6700000000000005, 1186.14
0.6710000000000005, 3334.05
0.6720000000000005, 180.514
0.6730000000000005, 280.206
0.6740000000000005, 130.907
0.6750000000000005, 380.551
0.6760000000000005, 394.651
0.6770000000000005, 2602.51
0.6780000000000005, -801.782
0.6790000000000005, 183.6
0.6800000000000005, 193.112
0.6810000000000005, -766.72
0.6820000000000005, 157.449
0.6830000000000005, 248.725
0.6840000000000005, 65.9427
0.6850000000000005, -81.646
0.6860000000000005, 425.638
0.6870000000000005, 0.0
0.6880000000000005, 415.223
0.6890000000000005, 205.279
0.6900000000000005, 2871.31
0.6910000000000005, -182.179
0.6920000000000005, 137.202
0.6930000000000005, 2014.56
0.6940000000000005, -278.624
0.6950000000000005, 228.343
0.6960000000000005, 373.872
0.6970000000000005, -1823.5
0.6980000000000005, 229.155
0.6990000000000005, 2282.9
0.7000000000000005, 109.781
0.7010000000000005, 120.366
0.7020000000000005, 320.901
0.7030000000000005, 1328.36
0.7040000000000005, -48.4862
0.7050000000000005, 355.427
0.7060000000000005, -1400.6
0.7070000000000005, 138.122
0.7080000000000005, 282.874
0.7090000000000005, -106.56
0.7100000000000005, 138.533
0.7110000000000005, 302.861
0.7120000000000005, 2771.67
0.7130000000000005, 210.397
0.7140000000000005, 472.941
0.7150000000000005, -236.697
0.7160000000000005, 489.068
0.7170000000000005, 402.054
0.7180000000000005, -1661.21
0.7190000000000005, 98.8452
0.7200000000000005, 1252.37
0.7210000000000005, 1132.79
0.7220000000000005, 122.137
0.7230000000000005, 400.098
0.7240000000000005, 131.051
0.7250000000000005, 1550.51
0.7260000000000005, -327.3
0.7270000000000005, 443.088
0.7280000000000005, 293.596
0.7290000000000005, 1156.08
0.7300000000000005, 184.566
0.7310000000000005, 242.506
0.7320000000000005, 1114.44
0.7330000000000005, 0.0
0.7340000000000005, 823.473
0.7350000000000005, 560.123
0.7360000000000005, 730.239
0.7370000000000005, 1720.06
0.7380000000000005, -262.324
0.7390000000000005, 43.4003
0.7400000000000005, 1464.24
0.7410000000000005, -109.404
0.7420000000000005, 467.061
0.7430000000000005, 748.644
0.7440000000000005, 954.141
0.7450000000000006, 2452.55
0.7460000000000006, 562.12
0.7470000000000006, 528.454
0.7480000000000006, -649.043
0.7490000000000006, 303.611
0.7500000000000006, 442.971
0.7510000000000006, 2143.94
0.7520000000000006, -74.1333
0.7530000000000006, -163.174
0.7540000000000006, 215.366
0.7550000000000006, 1504.85
0.7560000000000006, -67.7833
0.7570000000000006, 578.605
0.7580000000000006, 1162.9
0.7590000000000006, -74.7024
0.7600000000000006, 261.39
0.7610000000000006, 123.495
0.7620000000000006, 3237.19
0.7630000000000006, 65.9919
0.7640000000000006, -273.645
0.7650000000000006, 1339.04
0.7660000000000006, 198.709
0.7670000000000006, 342.348
0.7680000000000006, 2331.07
0.7690000000000006, -2386.79
0.7700000000000006, 927.454
0.7710000000000006, 1732.54
0.7720000000000006, 575.196
0.7730000000000006, 182.601
0.7740000000000006, 1470.93
0.7750000000000006, 2487.86
0.7760000000000006, 1089.48
0.7770000000000006, 331.19
0.7780000000000006, 983.377
0.7790000000000006, 0.0
0.7800000000000006, 595.974
0.7810000000000006, 1568.19
0.7820000000000006, 2218.19
0.7830000000000006, 257.843
0.7840000000000006, 1718.19
0.7850000000000006, -1233.08
0.7860000000000006, 264.478
0.7870000000000006, 363.323
0.7880000000000006, 201.686
0.7890000000000006, 1112.76
0.7900000000000006, 524.536
0.7910000000000006, 2835.0
0.7920000000000006, 276.493
0.7930000000000006, 558.104
0.7940000000000006, 3029.79
0.7950000000000006, 106.914
0.7960000000000006, 1377.16
0.7970000000000006, 666.381
0.7980000000000006, 528.759
0.7990000000000006, 1988.02
0.8000000000000006, -420.319
0.8010000000000006, 527.46
0.8020000000000006, 1491.81
0.8030000000000006, -219.494
0.8040000000000006, 613.813
0.8050000000000006, 1138.68
0.8060000000000006, 595.269
0.8070000000000006, 657.081
0.8080000000000006, 3022.03
0.8090000000000006, 261.228
0.8100000000000006, 419.0
0.8110000000000006, 0.0
0.8120000000000006, 570.46
0.8130000000000006, 354.744
0.8140000000000006, 508.334
0.8150000000000006, 1806.54
0.8160000000000006, 2411.46
0.8170000000000006, 34.9091
0.8180000000000006, 495.247
0.8190000000000006, 1020.25
0.8200000000000006, -732.497
0.8210000000000006, 1103.32
0.8220000000000006, 572.257
0.8230000000000006, -1009.78
0.8240000000000006, 358.258
0.8250000000000006, 419.032
0.8260000000000006, 642.745
0.8270000000000006, 1608.87
0.8280000000000006, -104.447
0.8290000000000006, 381.605
0.8300000000000006, 2030.5
0.8310000000000006, -760.873
0.8320000000000006, 309.709
0.8330000000000006, 543.769
0.8340000000000006, 3741.26
0.8350000000000006, -1704.48
0.8360000000000006, 384.131
0.8370000000000006, 1368.73
0.8380000000000006, 2577.27
0.8390000000000006, 92.4199
0.8400000000000006, 394.591
0.8410000000000006, 818.774
0.8420000000000006, 25.9403
0.8430000000000006, 623.555
0.8440000000000006, 467.933
0.8450000000000006, -135.71
0.8460000000000006, 294.095
0.8470000000000006, 446.764
0.8480000000000006, 2118.46
0.8490000000000006, 2455.25
0.8500000000000006, 236.439
0.8510000000000006, 702.078
0.8520000000000006, 1885.43
0.8530000000000006, -525.17
0.8540000000000006, 636.164
0.8550000000000006, 1371.56
0.8560000000000006, -1232.87
0.8570000000000007, 420.949
0.8580000000000007, 2432.54
0.8590000000000007, 991.638
0.8600000000000007, 558.263
0.8610000000000007, 1521.48
0.8620000000000007, 2161.8
0.8630000000000007, 0.304903
0.8640000000000007, 311.644
0.8650000000000007, 2123.28
0.8660000000000007, -127.743
0.8670000000000007, 418.587
0.8680000000000007, 2410.68
0.8690000000000007, 190.281
0.8700000000000007, 1969.25
0.8710000000000007, 1003.82
0.8720000000000007, 459.416
0.8730000000000007, 408.042
0.8740000000000007, 1810.54
0.8750000000000007, -197.031
0.8760000000000007, 394.091
0.8770000000000007, 2200.0
0.8780000000000007, -700.404
0.8790000000000007, 1865.1
0.8800000000000007, 3019.18
0.8810000000000007, 346.834
0.8820000000000007, 438.302
0.8830000000000007, 3022.62
0.8840000000000007, 2566.33
0.8850000000000007, 71.3855
0.8860000000000007, 1972.61
0.8870000000000007, 284.419
0.8880000000000007, 0.0
0.8890000000000007, 626.139
0.8900000000000007, 157.89
0.8910000000000007, 418.762
0.8920000000000007, 3028.72
0.8930000000000007, 91.9305
0.8940000000000007, 305.085
0.8950000000000007, 2275.94
0.8960000000000007, -2025.05
0.8970000000000007, 0.0
0.8980000000000007, 212.325
0.8990000000000007, 533.256
0.9000000000000007, 2497.0
0.9010000000000007, -28.2443
0.9020000000000007, 495.944
0.9030000000000007, 2393.64
0.9040000000000007, 643.646
0.9050000000000007, 411.112
0.9060000000000007, 2754.37
0.9070000000000007, 583.751
0.9080000000000007, 2099.94
0.9090000000000007, -181.273
0.9100000000000007, 346.528
0.9110000000000007, 1516.82
0.9120000000000007, 119.83
0.9130000000000007, 359.867
0.9140000000000007, 3184.2
0.9150000000000007, 1100.97
0.9160000000000007, 2879.02
0.9170000000000007, 353.499
0.9180000000000007, 564.552
0.9190000000000007, 2500.93
0.9200000000000007, -1123.8
0.9210000000000007, 437.853
0.9220000000000007, 1365.43
0.9230000000000007, 2798.47
0.9240000000000007, 264.219
0.9250000000000007, 473.271
0.9260000000000007, 108.473
0.9270000000000007, -707.208
0.9280000000000007, 643.786
0.9290000000000007, 458.658
0.9300000000000007, 1048.12
0.9310000000000007, 120.441
0.9320000000000007, 504.944
0.9330000000000007, 2770.21
0.9340000000000007, 1833.56
0.9350000000000007, 491.476
0.9360000000000007, 24.3775
0.9370000000000007, 3069.19
0.9380000000000007, 119.485
0.9390000000000007, 487.035
0.9400000000000007, 1967.08
0.9410000000000007, 189.54
0.9420000000000007, 643.875
0.9430000000000007, 2909.89
0.9440000000000007, -330.065
0.9450000000000007, 602.846
0.9460000000000007, 1313.52
0.9470000000000007, -1364.93
0.9480000000000007, 569.52
0.9490000000000007, 1743.52
0.9500000000000007, 2084.04
0.9510000000000007, 592.632
0.9520000000000007, 570.205
0.9530000000000007, 3189.05
0.9540000000000007, 418.657
0.9550000000000007, 0.0
0.9560000000000007, 929.987
0.9570000000000007, 1331.99
0.9580000000000007, 546.699
0.9590000000000007, 520.492
0.9600000000000007, 40.9292
0.9610000000000007, 724.871
0.9620000000000007, 1937.24
0.9630000000000007, -2209.66
0.9640000000000007, 592.213
0.9650000000000007, 1459.95
0.9660000000000007, 1166.3
0.9670000000000007, 565.362
0.9680000000000007, 825.05
0.9690000000000007, 413.471
0.9700000000000008, 626.034
0.9710000000000008, 1592.86
0.9720000000000008, -1670.87
0.9730000000000008, 853.711
0.9740000000000008, 1560.02
0.9750000000000008, 2666.95
0.9760000000000008, 562.998
